CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,PURCHASES_CREDIT_RATIO,PAYMENT_CREDIT_RATIO,BALANCE_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,PURCHASE_PAYMENT_RATIO,SOM_CLUSTER
C12208,349.086448,0.818182,2569.94,1443.5124999999998,0.0,186.415123,0.363636,0.363636,0.0,0.090909,1,8,5000.0,3362.877104,164.400313,0.35714250000000003,12,0.513987999998972,0.6725754207986548,0.06981728959986037,0.037283024599925434,0.7642087178670678,4
C12209,12.281874,0.7222225000000001,153.11,153.11,0.0,0.0,0.2,0.2,0.0,0.0,0,2,9000.0,0.0,312.343947,0.0,12,0.01701222222220332,0.0,0.0013646526666651502,0.0,2.63978370164965,1
C12210,4942.9272155,1.0,2715.8725000000004,1443.5124999999998,0.0,0.0,1.0,0.75,0.0,0.0,0,15,13000.0,1917.817732,1643.130029,0.0,12,0.5241899999995968,0.14752444092296343,0.49698759953807925,0.0,2.63978370164965,4
C12211,139.449391,0.727273,843.03,0.0,843.03,0.0,0.583333,0.0,0.583333,0.0,0,7,2200.0,1312.375596,179.548143,0.0,12,0.38319545454371273,0.5965343618154704,0.0633860868178937,0.0,0.6423694577703625,4
C12212,1777.440238,1.0,78.47,0.0,78.47,332.13781,0.5,0.0,0.416667,0.083333,2,7,8500.0,3799.466293,499.536689,0.0,12,0.009231764705871491,0.4469960344700623,0.20911061623504806,0.03907503647054226,0.020652900683541732,4
C12213,805.520824,1.0,2715.8725000000004,1443.5124999999998,0.0,0.0,0.833333,0.75,0.0,0.0,0,19,4500.0,3728.70891,276.007263,0.272727,12,0.8273629669513277,0.8286019799981587,0.17900462755515775,0.0,1.0779280702792167,4
C12214,713.959917,1.0,542.96,452.96,90.0,268.410928,0.833333,0.416667,0.416667,0.166667,4,13,2500.0,195.490243,229.465974,0.0,12,0.2171839999991313,0.07819609719968722,0.28558396679885767,0.10736437119957055,2.63978370164965,1
C12215,1784.421367,0.818182,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.25,4,0,3000.0,2804.403394,853.680867,0.111111,12,0.0,0.9348011313302174,0.5948071223313507,0.8822145372865206,0.0,3
C12216,1441.679257,1.0,0.0,0.0,0.0,914.794214,0.0,0.0,0.0,0.083333,1,0,6500.0,568.212802,308.89183,0.0,12,0.0,0.08741735415371167,0.22179680876888955,0.14073757138439888,0.0,1
C12217,226.03038,1.0,435.08,435.08,0.0,0.0,0.916667,0.75,0.0,0.0,0,15,7500.0,3796.014359,180.308803,0.2,12,0.05801066666658932,0.5061352478659918,0.03013738399995982,0.0,0.11461495106500831,4
C12218,13.036611,0.818182,197.0,0.0,197.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,224.836018,89.18596,0.35714250000000003,12,0.19699999999803,0.22483601799775163,0.013036610999869634,0.0,0.876194133589566,4
C12219,4223.867789,1.0,2514.74,1443.5124999999998,917.07,2784.5528481250003,1.0,0.75,0.833333,0.333333,10,41,5500.0,964.935365,1676.595311,0.0,12,0.4572254545446232,0.17544279363604467,0.7679759616349673,0.6263182274534067,2.606122742712346,2
C12220,4942.9272155,1.0,714.68,402.68,312.0,726.955255,1.0,0.083333,1.0,0.083333,2,14,5000.0,1649.118645,1715.4972705,0.0,12,0.14293599999971413,0.32982372899934037,1.013515396797973,0.14539105099970923,0.4333708809627013,2
C12221,62.788771,1.0,802.1,802.1,0.0,0.0,0.916667,0.75,0.0,0.0,0,21,13000.0,710.240283,171.20871,0.35714250000000003,12,0.061699999999952536,0.054633867923034894,0.004829905461534746,0.0,1.1293361122811822,4
C12222,3188.47034,1.0,0.0,0.0,0.0,1673.75234,0.0,0.0,0.0,0.083333,1,0,4500.0,715.12033,1220.49839,0.0,12,0.0,0.15891562888853575,0.7085489644428699,0.3719449644436179,0.0,1
C12223,2737.420448,1.0,0.0,0.0,0.0,257.147835,0.0,0.0,0.0,0.25,6,0,3000.0,944.591497,1249.695933,0.0,12,0.0,0.3148638323322838,0.912473482663625,0.08571594499971427,0.0,1
C12224,1502.926021,1.0,2635.9,1443.5124999999998,518.98,0.0,1.0,0.75,0.75,0.0,0,41,4500.0,951.372467,293.129375,0.0,12,0.585755555554254,0.21141610377730796,0.33398356022148007,0.0,2.63978370164965,2
C12225,951.061932,1.0,1699.87,1262.04,437.83,0.0,1.0,0.666667,0.75,0.0,0,31,1800.0,2096.121508,306.046439,0.083333,12,0.8273629669513277,1.1645119488824196,0.5283677399970647,0.0,0.8109596669392556,2
C12226,4942.9272155,1.0,431.93,133.5,298.43,2784.5528481250003,0.583333,0.25,0.5,0.555555,10,21,13850.0,4177.921542875,1715.4972705,0.0,12,0.02203724489794794,1.2086872341664008,0.5563802964282875,0.8822145372865206,0.01106134474285608,3
C12227,68.20838,0.7222225000000001,780.0,780.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3200.0,196.173726,14.037214,0.0,12,0.2437499999992383,0.061304289374808425,0.021315118749933394,0.0,2.63978370164965,1
C12228,1297.153644,1.0,839.14,419.88,419.26,0.0,0.833333,0.333333,0.666667,0.0,0,16,6000.0,362.337779,295.29696,0.0,12,0.13985666666643357,0.060389629833232684,0.2161922739996397,0.0,2.3159053474709324,4
C12229,121.024256,1.0,1850.23,0.0,1171.59375,0.0,1.0,0.0,0.916667,0.0,0,18,13850.0,1826.882329,176.632334,0.35714250000000003,12,0.1321592857141913,0.13049159492847823,0.00864458971427954,0.0,1.012780062853119,4
C12230,1003.704494,0.818182,50.0,50.0,0.0,457.650652,0.083333,0.083333,0.0,0.25,5,1,3500.0,3389.03546,260.16707,0.0,12,0.014285714285673469,0.9682958457115192,0.2867727125706092,0.13075732914248356,0.01475346026619989,1
C12231,1094.300448,1.0,1967.86,558.69,1171.59375,0.0,1.0,0.5,1.0,0.0,0,41,11500.0,1413.122627,387.054045,0.0,12,0.1711182608694164,0.12288022843467575,0.09515656069556942,0.0,1.3925613831290484,4
C12232,1467.162166,1.0,1313.26,0.0,1171.59375,0.0,1.0,0.0,1.0,0.0,0,28,11500.0,1129.248446,429.760387,0.0,12,0.11419652173903112,0.09819551704339287,0.12757931878249776,0.0,1.1629504602288119,4
C12233,1649.276603,1.0,0.0,0.0,0.0,253.554601,0.0,0.0,0.0,0.555555,8,0,1800.0,574.233323,788.721609,0.0,12,0.0,0.3190185127760055,0.9162647794393541,0.14086366722143964,0.0,1
C12234,2660.420641,1.0,0.0,0.0,0.0,382.272435,0.0,0.0,0.0,0.166667,2,0,5000.0,846.397004,687.079273,0.0,12,0.0,0.16927940079966144,0.5320841281989359,0.07645448699984708,0.0,1
C12235,44.204396,0.7222225000000001,504.0,0.0,504.0,0.0,1.0,0.0,0.916667,0.0,0,20,2500.0,818.64282,81.765863,0.0,12,0.20159999999919362,0.3274571279986902,0.017681758399929276,0.0,0.6156531122985277,4
C12236,379.767959,1.0,493.5,493.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,4000.0,3308.04995,1715.4972705,0.272727,12,0.12337499999969156,0.8270124874979325,0.09494198974976266,0.0,0.14918154425041502,1
C12237,7.066111,0.7222225000000001,133.16,0.0,133.16,0.0,0.166667,0.0,0.083333,0.0,0,2,13850.0,0.0,312.343947,0.0,12,0.008322499999994798,0.0,0.00044163193749972396,0.0,2.63978370164965,1
C12238,1051.215365,0.909091,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.454545,10,0,1600.0,3263.474102,461.041625,0.090909,12,0.0,1.2086872341664008,0.6570096031208937,0.8822145372865206,0.0,3
C12239,447.941813,1.0,1907.2,0.0,1171.59375,0.0,0.833333,0.0,0.833333,0.0,0,10,9500.0,2111.91778,170.572744,0.0,12,0.20075789473663078,0.2223071347366081,0.04715176978942405,0.0,0.9030654592959435,4
C12240,1089.528456,1.0,0.0,0.0,0.0,76.027194,0.0,0.0,0.0,0.083333,1,0,1200.0,371.902953,421.748003,0.0,12,0.0,0.3099191274974174,0.9079403799924339,0.06335599499947203,0.0,1
C12241,1432.326731,0.7222225000000001,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.555555,10,0,5000.0,138.855523,531.19984,0.0,12,0.0,0.02777110459994446,0.2864653461994271,0.7542230329984916,0.0,3
C12242,97.000375,1.0,552.09,95.0,457.09,0.0,1.0,0.083333,0.833333,0.0,0,13,12000.0,601.430928,188.896158,0.083333,12,0.04600749999996166,0.05011924399995823,0.008083364583326598,0.0,0.9179607736947316,4
C12243,5.016768,0.909091,284.13,0.0,284.13,0.0,0.916667,0.0,0.916667,0.0,0,11,4000.0,274.729879,4.390918,0.0,12,0.07103249999982242,0.06868246974982829,0.0012541919999968646,0.0,1.0342158669594792,4
C12244,238.962984,1.0,2402.64,537.21,1171.59375,0.0,1.0,0.75,1.0,0.0,0,41,8500.0,2022.102581,182.612129,0.35714250000000003,12,0.28266352941143214,0.23789442129383775,0.02811329223526104,0.0,1.1881889784245907,2
C12246,0.0,0.7222225000000001,174.12,0.0,174.12,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,0.0,312.343947,0.0,12,0.04352999999989118,0.0,0.0,0.0,2.63978370164965,4
C12247,4550.397004,1.0,548.0,548.0,0.0,660.523355,0.25,0.25,0.0,0.25,5,7,5000.0,1158.922139,1330.173932,0.0,12,0.1095999999997808,0.23178442779953645,0.91007940079818,0.1321046709997358,0.4728531637751995,3
C12248,2005.414367,1.0,0.0,0.0,0.0,510.618121,0.0,0.0,0.0,0.25,3,0,2100.0,746.145517,477.944936,0.0,12,0.0,0.3553073890459271,0.9549592223764051,0.24315148618931834,0.0,1
C12249,2494.774127,1.0,250.0,250.0,0.0,2784.5528481250003,0.083333,0.083333,0.0,0.333333,7,1,3000.0,864.527484,867.201399,0.0,12,0.08333333333305556,0.2881758279990394,0.8315913756638947,0.8822145372865206,0.2891753063076804,3
C12250,4623.886448,1.0,883.94,741.44,142.5,0.0,1.0,0.75,0.25,0.0,0,15,6000.0,2790.54214,1419.287973,0.0,12,0.1473233333330878,0.46509035666589155,0.7706477413320489,0.0,0.31676282086062046,4
C12251,1945.906455,1.0,1650.52,0.0,1171.59375,1025.434108,1.0,0.0,1.0,0.083333,2,21,2500.0,1916.054676,1698.885114,0.0,12,0.6602079999973592,0.7664218703969343,0.7783625819968866,0.4101736431983593,0.8614159192142938,4
C12252,2598.802288,1.0,0.0,0.0,0.0,185.909531,0.0,0.0,0.0,0.083333,1,0,3000.0,773.831303,671.834242,0.0,12,0.0,0.2579437676658069,0.8662674293304458,0.0619698436664601,0.0,1
C12253,3086.75297,1.0,1015.91,293.41,722.5,0.0,0.916667,0.333333,0.833333,0.0,0,23,10500.0,938.131271,807.263772,0.0,12,0.09675333333324118,0.08934583533324823,0.2939764733330533,0.0,1.0829081509096938,2
C12254,46.461265,0.7222225000000001,237.99,237.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4500.0,543.788113,195.089406,0.0,12,0.05288666666654914,0.12084180288862034,0.010324725555532611,0.0,0.4376520823205702,1
C12255,390.55064,1.0,1261.99,1141.99,120.0,0.0,0.5,0.416667,0.416667,0.0,0,16,3000.0,18.496532,1151.777196,0.0,12,0.4206633333319311,0.006165510666646115,0.13018354666623272,0.0,2.63978370164965,4
C12256,250.060059,1.0,2405.97,1443.5124999999998,223.75,0.0,1.0,0.75,0.416667,0.0,0,36,10000.0,2105.342196,188.130216,0.35714250000000003,12,0.24059699999975936,0.21053421959978946,0.02500600589997499,0.0,1.1427928460084746,2
C12257,4942.9272155,1.0,0.0,0.0,0.0,2744.808962,0.0,0.0,0.0,0.166667,3,0,6000.0,1748.960475,1291.809944,0.0,12,0.0,0.2914934124995142,0.9283637549984528,0.45746816033257093,0.0,3
C12258,2113.287399,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.333333,5,0,3500.0,1927.253932,523.282646,0.0,12,0.0,0.5506439805698553,0.6037963997125605,0.8822145372865206,0.0,3
C12260,1205.191816,1.0,0.0,0.0,0.0,1259.175202,0.0,0.0,0.0,0.5,7,0,2500.0,281.884143,395.69903,0.0,12,0.0,0.11275365719954898,0.4820767263980717,0.5036700807979853,0.0,3
C12261,2586.357487,1.0,0.0,0.0,0.0,256.100571,0.0,0.0,0.0,0.083333,1,0,3000.0,658.61387,582.879568,0.0,12,0.0,0.2195379566659349,0.8621191623304597,0.08536685699971545,0.0,1
C12262,1543.194492,1.0,160.0,160.0,0.0,2784.5528481250003,0.083333,0.083333,0.0,0.25,4,1,3000.0,692.776517,389.63531,0.0,12,0.053333333333155555,0.23092550566589692,0.5143981639982854,0.8822145372865206,0.23095471060502248,3
C12263,3677.471434,1.0,1.0,1.0,0.0,859.297788,0.083333,0.083333,0.0,0.083333,2,1,7000.0,944.992262,947.691932,0.0,12,0.00014285714285693877,0.1349988945712357,0.5253530619992495,0.12275682685696748,0.0010582097231918053,1
C12264,203.024867,0.818182,542.94,0.0,542.94,0.0,0.416667,0.0,0.416667,0.0,0,8,4000.0,955.283993,163.678855,0.0,12,0.13573499999966068,0.23882099824940295,0.05075621674987311,0.0,0.5683545458447942,4
C12265,4942.9272155,0.818182,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.181818,6,0,13000.0,1599.792795,1715.4972705,0.0,12,0.0,0.12306098423067456,0.4559105871534954,0.738178207845586,0.0,3
C12266,1479.020821,1.0,958.73,0.0,958.73,0.0,0.916667,0.0,0.833333,0.0,0,30,1500.0,1187.648889,1715.4972705,0.0,12,0.6391533333290723,0.7917659259947216,0.9860138806600933,0.0,0.8072503657197692,4
C12267,532.805392,1.0,59.4,59.4,0.0,2734.176725,0.083333,0.083333,0.0,0.5,10,1,10000.0,1502.934235,213.16029,0.25,12,0.005939999999994059,0.1502934234998497,0.053280539199946714,0.27341767249972654,0.03952268743123333,3
C12268,36.023577,0.7222225000000001,273.8,273.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,174.52575,259.524372,0.35714250000000003,12,0.04978181818172767,0.03173195454539685,0.006549741272715365,0.0,1.568822938645511,1
C12269,3084.618021,1.0,0.0,0.0,0.0,2506.67355,0.0,0.0,0.0,0.5,10,0,4000.0,1003.664133,654.301721,0.0,12,0.0,0.2509160332493727,0.7711545052480722,0.6266683874984333,0.0,3
C12270,52.575297,0.727273,282.62,33.62,249.0,0.0,0.416667,0.083333,0.25,0.0,0,5,6000.0,388.872739,149.884294,0.2,12,0.04710333333325483,0.06481212316655866,0.008762549499985397,0.0,0.7267673242395434,1
C12271,1166.500558,1.0,73.8,0.0,73.8,595.036388,0.333333,0.0,0.333333,0.416667,6,4,2000.0,514.586639,324.359117,0.0,12,0.036899999999815504,0.25729331949871354,0.5832502789970837,0.2975181939985124,0.14341608274552545,1
C12272,1781.739723,1.0,2289.92,1443.5124999999998,705.52,0.0,0.75,0.583333,0.416667,0.0,0,37,10500.0,2065.553347,446.67084,0.0,12,0.21808761904741134,0.196719366380765,0.1696894974284098,0.0,1.1086230250672455,2
C12273,2882.954391,1.0,2715.8725000000004,1443.5124999999998,1139.25,554.07167,1.0,0.75,0.818182,0.090909,2,41,10450.0,4177.921542875,768.82697,0.0,12,0.3437138755977572,0.8075382904298491,0.2758808029662432,0.05302121244014065,0.4256316755139777,2
C12274,4068.162699,1.0,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,1.0,0.0,0,41,8500.0,1312.481879,1245.153414,0.0,12,0.39852588235247227,0.15440963282334774,0.47860737635237804,0.0,2.5809651578238593,2
C12275,4942.9272155,1.0,793.1,793.1,0.0,2784.5528481250003,0.583333,0.583333,0.0,0.5,10,13,10000.0,1261.909483,1290.536388,0.0,12,0.07930999999992068,0.1261909482998738,0.5432113513994568,0.6245023708993754,0.6284919882749745,3
C12276,24.463674,0.818182,254.37,0.0,254.37,0.0,0.75,0.0,0.666667,0.0,0,10,4000.0,206.073166,128.455136,0.125,12,0.06359249999984103,0.0515182914998712,0.0061159184999847105,0.0,1.2343674090378964,4
C12277,202.996947,1.0,2338.83,1443.5124999999998,0.0,1959.553078,0.916667,0.75,0.0,0.166667,2,41,7500.0,4177.921542875,223.469126,0.35714250000000003,12,0.3118439999995842,0.8726770346655032,0.027066259599963914,0.26127374373298495,0.35734182018280963,2
C12278,28.924276,1.0,324.6,0.0,324.6,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,320.218246,174.11997,0.35714250000000003,12,0.10819999999963935,0.10673941533297755,0.009641425333301196,0.0,1.0136836487133314,4
C12279,4942.9272155,1.0,90.0,90.0,0.0,2784.5528481250003,0.083333,0.083333,0.0,0.555555,10,1,11150.0,1566.916181,1715.4972705,0.0,12,0.008071748878916526,0.14053059919269906,0.6963417843043082,0.36162076977546037,0.057437660731787174,3
C12280,1219.914858,1.0,0.0,0.0,0.0,442.372527,0.0,0.0,0.0,0.166667,2,0,1500.0,540.400104,288.438136,0.0,12,0.0,0.3602667359975983,0.8132765719945783,0.29491501799803393,0.0,1
C12281,4942.9272155,1.0,2217.94,990.46,1171.59375,2784.5528481250003,1.0,0.166667,1.0,0.25,5,16,10500.0,3075.113742,1715.4972705,0.0,12,0.21123238095217978,0.29286797542829246,0.878676936951544,0.3364901623806319,0.7212546221299373,2
C12282,689.697644,1.0,22.68,0.0,22.68,0.0,0.083333,0.0,0.083333,0.0,0,1,11500.0,906.092735,224.709183,0.0,12,0.001972173913041763,0.07879067260862713,0.059973708173860885,0.0,0.02503055054265466,1
C12283,4158.137668,1.0,8.4,8.4,0.0,0.0,1.0,0.75,0.0,0.0,0,12,7500.0,1001.17541,1715.4972705,0.0,12,0.0011199999999985067,0.1334900546664887,0.5544183557325941,0.0,0.008390138147635985,4
C12284,4942.9272155,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.416667,10,0,6500.0,1868.475426,1486.185877,0.0,12,0.0,0.2874577578457116,0.9224297673831963,0.5314002729222594,0.0,3
C12285,131.260514,0.7222225000000001,1109.91,1109.91,0.0,0.0,0.5,0.5,0.0,0.0,0,21,9500.0,2137.485075,89.478836,0.35714250000000003,12,0.11683263157882438,0.22499842894713157,0.01381689621051177,0.0,0.5192597660569899,4
C12286,288.978275,0.909091,2555.91,694.89,1171.59375,0.0,1.0,0.363636,0.727273,0.0,0,20,5000.0,4177.921542875,159.547502,0.35714250000000003,12,0.5111819999989776,1.2086872341664008,0.057795654999884406,0.0,0.21263491735238,2
C12287,331.686553,1.0,2289.42,1227.08,1062.34,0.0,1.0,0.75,0.666667,0.0,0,37,9500.0,2184.371316,188.333341,0.0,12,0.24099157894711473,0.22993382273660007,0.03491437399996324,0.0,1.0480910380117439,2
C12288,1504.334228,0.909091,565.0,565.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2200.0,2511.315474,471.295665,0.0,12,0.2568181818170145,1.141507033631175,0.6837882854514373,0.0,0.2249816902126691,1
C12289,1928.971964,1.0,2061.55,369.55,1171.59375,0.0,1.0,0.75,1.0,0.0,0,30,8500.0,2200.93868,450.459621,0.0,12,0.24253529411736172,0.25893396235263655,0.22693787811738006,0.0,0.9366685308972957,2
C12291,391.385478,1.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0,0,4000.0,192.787345,227.924469,0.0,12,0.0,0.048196836249879506,0.09784636949975538,0.0,0.0,1
C12292,684.658511,1.0,184.68,0.0,184.68,0.0,1.0,0.0,1.0,0.0,0,12,2900.0,2837.204108,350.27437,0.35714250000000003,12,0.06368275862047007,0.9783462441345574,0.23608914172332382,0.0,0.06509225031734978,4
C12293,5.120644,0.7222225000000001,55.55,0.0,55.55,0.0,0.1,0.0,0.1,0.0,0,1,6000.0,0.0,312.343947,0.0,12,0.009258333333317903,0.0,0.0008534406666652444,0.0,2.63978370164965,1
C12294,1685.020731,1.0,0.0,0.0,0.0,243.61411,0.0,0.0,0.0,0.083333,1,0,1800.0,559.556519,335.731533,0.0,12,0.0,0.31086473277605076,0.9361226283281328,0.13534117222147035,0.0,1
C12295,313.87913,1.0,2715.8725000000004,1443.5124999999998,576.84,0.0,1.0,0.75,0.916667,0.0,0,41,2500.0,2562.579256,193.157628,0.25,12,0.8273629669513277,1.0250317023959,0.12555165199949778,0.0,1.0719044078569882,2
C12296,619.974954,1.0,1219.39,464.39,755.0,2784.5528481250003,0.666667,0.166667,0.416667,0.25,8,8,2000.0,4115.217914,382.658882,0.25,12,0.6096949999969516,1.2086872341664008,0.3099874769984501,0.8822145372865206,0.29631237652049086,3
C12297,1380.728565,1.0,0.0,0.0,0.0,126.637116,0.0,0.0,0.0,0.166667,3,0,1500.0,279.782836,515.444012,0.0,12,0.0,0.18652189066542318,0.9204857099938634,0.08442474399943718,0.0,1
C12298,40.343354,0.7222225000000001,318.79,318.79,0.0,0.0,0.2,0.2,0.0,0.0,0,2,6000.0,603.896667,56.679587,0.0,12,0.05313166666657812,0.10064944449983225,0.006723892333322126,0.0,0.5278883249652397,1
C12299,147.838347,1.0,0.0,0.0,0.0,68.919596,0.0,0.0,0.0,0.083333,1,0,600.0,50.406698,250.170305,0.0,12,0.0,0.08401116333193315,0.24639724499589338,0.11486599333141889,0.0,1
C12300,69.141919,1.0,872.94,137.3,735.64,0.0,0.916667,0.333333,0.916667,0.0,0,24,10000.0,721.050386,167.657169,0.35714250000000003,12,0.0872939999999127,0.0721050385999279,0.006914191899993085,0.0,1.2106504856484377,4
C12301,0.672519,0.7222225000000001,388.54,0.0,388.54,0.0,0.416667,0.0,0.416667,0.0,0,5,12000.0,377.974097,24.499337,0.0,12,0.03237833333330635,0.031497841416640415,5.6043249999953294e-05,0.0,1.027954039902688,1
C12302,4677.021295,1.0,1798.66,1364.22,434.44,1569.577102,0.916667,0.583333,0.916667,0.416667,6,36,9000.0,1156.783897,1615.317615,0.0,12,0.19985111111088905,0.1285315441109683,0.5196690327772002,0.17439745577758398,1.554879873975676,2
C12303,33.31938,0.818182,279.56,0.0,279.56,0.0,0.666667,0.0,0.583333,0.0,0,8,3000.0,347.911693,146.317275,0.285714,12,0.09318666666635605,0.11597056433294678,0.01110645999996298,0.0,0.8035372355017818,4
C12304,1748.310383,1.0,0.0,0.0,0.0,157.152652,0.0,0.0,0.0,0.083333,1,0,2000.0,538.443435,484.32512,0.0,12,0.0,0.2692217174986539,0.8741551914956293,0.07857632599960712,0.0,1
C12305,931.674532,1.0,2417.91,1443.5124999999998,114.0,2784.5528481250003,0.583333,0.5,0.166667,0.166667,9,21,8000.0,3468.393326,261.268016,0.0,12,0.3022387499996222,0.43354916574945807,0.11645931649985443,0.43859694199945176,0.6971268171541363,4
C12306,1475.871356,1.0,826.77,664.21,162.56,0.0,1.0,0.75,0.333333,0.0,0,18,1500.0,1182.627097,1332.067827,0.0,12,0.5511799999963255,0.7884180646614106,0.9839142373267741,0.0,0.6990961073784775,4
C12307,992.424289,1.0,0.0,0.0,0.0,45.026228,0.0,0.0,0.0,0.111111,1,0,1000.0,161.400987,183.86589,0.0,12,0.0,0.16140098699838598,0.9924242889900758,0.045026227999549744,0.0,1
C12308,105.642966,0.818182,916.46,527.78,388.68,0.0,0.583333,0.416667,0.333333,0.0,0,12,10500.0,2243.559789,164.15189,0.35714250000000003,12,0.08728190476182163,0.21367236085693933,0.010061234857133275,0.0,0.4084847680410603,4
C12309,1156.813935,1.0,251.38,101.28,150.1,506.605228,0.909091,0.181818,0.909091,0.181818,3,12,7500.0,2853.276447,367.503207,0.181818,12,0.03351733333328864,0.3804368595994928,0.15424185799979434,0.06754736373324327,0.08810222376574328,4
C12310,3797.995726,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.555555,10,0,12000.0,4177.921542875,1078.537276,0.166667,12,0.0,1.2086872341664008,0.31649964383306955,0.8822145372865206,0.0,3
C12311,107.452196,1.0,1196.35,945.79,250.56,0.0,1.0,0.75,0.5,0.0,0,37,5500.0,1597.772035,174.857103,0.35714250000000003,12,0.21751818181778632,0.2905040063631082,0.01953676290905539,0.0,0.7487613838431666,2
C12312,4181.216991,1.0,1443.33,1443.33,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,1027.149996,1420.666789,0.0,12,0.24055499999959906,0.1711916659997147,0.6968694984988386,0.0,1.4051793852958825,1
C12313,162.94835,0.7222225000000001,400.0,400.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,137.20573,71.377094,0.0,12,0.09999999999975,0.03430143249991424,0.04073708749989816,0.0,2.63978370164965,1
C12314,2382.328208,1.0,899.58,413.28,486.3,450.252732,1.0,0.25,1.0,0.166667,4,34,2500.0,850.186851,1212.047288,0.0,12,0.3598319999985607,0.3400747403986397,0.9529312831961883,0.1801010927992796,1.0580968159309005,4
C12315,55.707056,1.0,1224.99,0.0,1171.59375,0.0,1.0,0.0,1.0,0.0,0,26,7500.0,1130.359054,166.788652,0.35714250000000003,12,0.16333199999978223,0.15071454053313238,0.007427607466656764,0.0,1.0837175989826353,4
C12316,902.491328,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.272727,5,0,1800.0,3633.579097,577.463579,0.181818,12,0.0,1.2086872341664008,0.5013840711083256,0.8822145372865206,0.0,3
C12317,1599.306976,1.0,112.57,112.57,0.0,70.564078,0.25,0.25,0.0,0.083333,1,3,1800.0,595.55337,379.959706,0.0,12,0.06253888888854145,0.3308629833314952,0.8885038755506195,0.03920226555533776,0.18901748469345378,1
C12318,970.322769,1.0,0.0,0.0,0.0,2034.69483,0.0,0.0,0.0,0.333333,10,0,2000.0,1373.649725,362.565529,0.083333,12,0.0,0.6868248624965659,0.48516138449757423,0.8822145372865206,0.0,3
C12319,4942.9272155,1.0,1245.33,1245.33,0.0,2697.454999,0.5,0.5,0.0,0.555555,10,18,7000.0,1287.745322,1531.220292,0.0,12,0.17790428571403155,0.18396361742830863,0.8308415594273846,0.38535071414230665,0.9670623365621742,3
C12320,1738.377115,1.0,140.2,140.2,0.0,0.0,1.0,0.75,0.0,0.0,0,12,6500.0,432.72779,591.069406,0.0,12,0.021569230769197586,0.06657350615374374,0.2674426330765116,0.0,0.3239912093391554,4
C12321,21.311946,0.727273,2715.8725000000004,1443.5124999999998,813.4,0.0,1.0,0.75,0.5,0.0,0,40,13850.0,3570.597218,53.62807,0.35714250000000003,12,0.24121266666650584,0.23803981453317463,0.0014207963999990528,0.0,1.0133290816869356,2
C12322,462.916347,1.0,270.97,107.15,163.82,0.0,0.333333,0.333333,0.25,0.0,0,7,10000.0,1293.523382,181.597864,0.083333,12,0.027096999999972903,0.12935233819987066,0.046291634699953704,0.0,0.20948210428089906,1
C12323,1281.276331,1.0,792.14,703.58,88.56,0.0,0.916667,0.5,0.75,0.0,0,18,1500.0,397.388693,706.199917,0.0,12,0.5280933333298128,0.2649257953315672,0.8541842206609722,0.0,1.9933632081979402,4
C12324,632.807858,1.0,453.91,318.91,135.0,927.939586,0.583333,0.333333,0.25,0.5,8,8,6000.0,350.387978,228.165965,0.0,12,0.07565166666654059,0.058397996333236,0.10546797633315756,0.1546565976664089,1.29544969715555,1
C12325,2463.60548,1.0,654.0,300.0,354.0,0.0,1.0,0.166667,1.0,0.0,0,17,2400.0,1149.733036,1715.4972705,0.0,12,0.2724999999988646,0.4790554316646707,1.0265022833290565,0.0,0.5688277013154485,4
